unit_price;sum_fact;shop_id;sale_profit;cal_date;customer;title
7,81;7,82;7;2,99;19.03.2017;;Запонка тип 1 - Puma
2,07;2,07;7;0,97;18.07.2017;;Мячик тип 1 - Adidas
40,73;40,71;7;15,3;29.05.2017;;Кроссовки тип 2 - Reebok
14,74;14,75;7;5,53;22.08.2017;;Штаны тип 3 - Puma
147,47;147,46;7;78,79;22.08.2017;;Кроссовки тип 6 - Nike
53,36;53,36;7;24,04;22.08.2017;;Рубашка тип 3 - Nike
210,34;210,32;6;113,41;28.05.2017;;Сапоги тип 6 - Adidas
194,5;194,5;6;83;28.11.2017;;Туфли тип 1 - Reebok
41,89;41,89;6;22,53;27.10.2017;;Рубашка тип 8 - Nike
26,24;26,25;6;11,6;28.11.2017;;Рубашка тип 11 - Puma
11,2;11,21;6;6,27;11.05.2017;;Шлёпки тип 3 - Nike
28,47;28,46;6;15,29;11.05.2017;;Колготки тип 7 - Adidas
41,89;41,89;6;22,53;11.05.2017;;Рубашка тип 8 - Nike
46,41;46,43;6;22,88;02.02.2017;;Рубашка тип 11 - Nike
55,46;55,46;6;30,39;02.02.2017;;Рубашка тип 6 - Nike
98,97;98,96;6;36,54;02.02.2017;;Кроссовки тип 1 - Adidas
17,16;17,18;6;7,63;20.08.2017;;Майка тип 3 - Puma
16,97;16,96;6;7,54;20.08.2017;;Рубашка тип 8 - Puma
12,6;12,61;6;5,63;20.08.2017;;Шлёпки тип 1 - Adidas
29,13;29,14;6;16,31;21.08.2017;;Штаны тип 9 - Nike
12,98;13;6;4,52;21.08.2017;;Шапка тип 7 - Puma
16,01;16;6;6,61;21.08.2017;;Майка тип 3 - Reebok
16,09;16,11;6;8,09;21.08.2017;;Кепка тип 1 - Nike
27,95;27,96;6;15,45;13.11.2017;;Запонка тип 3 - Nike
195,28;195,29;6;88,17;23.07.2017;;Сапоги тип 3 - Adidas
9,61;9,61;6;5,14;05.03.2017;;Колготки тип 2 - Nike
9,7;9,71;6;4,7;06.07.2017;;Майка тип 4 - Reebok
26,3;26,29;6;13,65;06.07.2017;;Колготки тип 5 - Adidas
8,04;8,04;6;3,65;02.07.2017;;Шапка тип 1 - Adidas
49,1;49,11;6;17,53;02.07.2017;;Штаны тип 11 - Adidas
11,06;11,07;6;5,42;02.07.2017;;Футболка тип 1 - Reebok
81,25;81,25;6;47,79;22.12.2017;;Штаны тип 1 - Nike
14,76;14,75;6;6,87;22.12.2017;;Запонка тип 6 - Reebok
119,24;119,25;6;56,81;08.06.2017;;Кроссовки тип 1 - Adidas
13,37;13,36;6;6,41;16.02.2017;;Шапка тип 7 - Reebok
82,03;82,04;6;35,64;16.02.2017;;Штаны тип 7 - Nike
56,13;56,14;6;27,35;12.04.2017;;Штаны тип 7 - Reebok
17,41;17,43;6;7,95;09.11.2017;;Шапка тип 6 - Adidas
52,25;52,25;6;19,43;09.11.2017;;Штаны тип 4 - Puma
17,58;17,57;6;9,36;03.08.2017;;Футболка тип 3 - Nike
142,6;142,61;6;75,21;07.11.2017;;Кроссовки тип 1 - Nike
41,95;41,96;6;19,49;07.11.2017;;Рубашка тип 12 - Reebok
28,14;28,14;6;10,47;06.02.2017;;Запонка тип 4 - Puma
13,58;13,57;6;6,54;06.02.2017;;Кепка тип 3 - Adidas
15,3;15,29;6;7,98;06.05.2017;;Штаны тип 9 - Adidas
54,88;54,89;6;29,38;06.05.2017;;Штаны тип 3 - Nike
28,21;28,21;6;14,18;29.05.2017;;Колготки тип 4 - Reebok
102,15;102,14;6;46,33;01.03.2017;;Сапоги тип 5 - Adidas
13,37;13,36;6;6,41;01.03.2017;;Шапка тип 7 - Reebok
17,14;17,14;6;6,89;19.01.2017;;Кепка тип 3 - Puma
15,96;15,96;6;8,64;23.03.2017;;Рубашка тип 10 - Adidas
12,11;12,11;6;7,15;11.02.2017;;Майка тип 1 - Nike
21,06;21,07;6;10,23;11.02.2017;;Футболка тип 5 - Adidas
84,51;84,5;6;40,51;12.06.2017;;Штаны тип 8 - Reebok
8,38;8,39;6;3,17;12.06.2017;;Ремень тип 2 - Puma
28,47;28,46;6;15,47;15.01.2017;;Майка тип 1 - Adidas
22,48;22,46;6;12,37;09.03.2017;;Ремень тип 4 - Nike
13,6;13,61;6;6,21;09.03.2017;;Запонка тип 2 - Adidas
242,27;242,25;6;124,09;09.03.2017;;Сапоги тип 2 - Adidas
57,89;57,89;6;29,92;20.09.2017;;Кроссовки тип 5 - Adidas
58,81;58,82;6;29,52;16.09.2017;;Рубашка тип 7 - Nike
34,8;34,79;6;18,84;16.09.2017;;Штаны тип 12 - Adidas
12,75;12,75;6;6,86;19.08.2017;;Кепка тип 3 - Nike
58,81;58,82;6;29,52;12.12.2017;;Рубашка тип 7 - Nike
60,74;60,75;6;30,85;07.09.2017;;Рубашка тип 1 - Nike
37,32;37,32;6;15,11;07.09.2017;;Рубашка тип 5 - Puma
30,91;30,89;6;13,8;11.04.2017;;Штаны тип 5 - Adidas
64,95;64,93;6;35,02;11.04.2017;;Рубашка тип 9 - Adidas
55,37;55,36;6;26,97;11.04.2017;;Рубашка тип 7 - Adidas
44,36;44,36;6;17,18;11.04.2017;;Штаны тип 6 - Puma
8,13;8,14;6;4,16;07.06.2017;;Колготки тип 5 - Reebok
16,76;16,75;6;9,22;07.06.2017;;Ремень тип 3 - Nike
16,67;16,68;6;7,71;28.12.2017;;Колготки тип 3 - Adidas
45,6;45,61;6;23,14;09.02.2017;;Рубашка тип 12 - Reebok
14,44;14,43;6;6,26;09.02.2017;;Шапка тип 5 - Nike
117,57;117,57;6;56,85;24.02.2017;;Кроссовки тип 4 - Reebok
7,01;7;6;3,26;16.02.2017;;Кепка тип 2 - Reebok
10,58;10,57;6;4,22;16.02.2017;;Штаны тип 12 - Puma
41,38;41,39;6;20,77;16.02.2017;;Штаны тип 10 - Nike
9,82;9,82;6;5,5;16.02.2017;;Ремень тип 1 - Nike
8,38;8,39;6;3,71;16.02.2017;;Майка тип 4 - Puma
54,61;54,61;6;28,22;02.05.2017;;Кроссовки тип 4 - Adidas
28,47;28,46;6;15,47;02.05.2017;;Майка тип 1 - Adidas
20,77;20,79;6;11,77;25.07.2017;;Запонка тип 7 - Nike
280,25;280,25;6;153,72;25.07.2017;;Сапоги тип 5 - Nike
17,58;17,57;6;9,36;25.09.2017;;Футболка тип 3 - Nike
112,85;112,86;6;42,67;16.07.2017;;Кроссовки тип 3 - Puma
34,73;34,71;6;17,62;16.07.2017;;Штаны тип 5 - Adidas
11,98;11,96;6;6,3;16.07.2017;;Штаны тип 2 - Reebok
29,31;29,32;6;13,03;16.07.2017;;Рубашка тип 12 - Adidas
132,55;132,54;6;51,65;16.07.2017;;Туфли тип 1 - Puma
8,13;8,14;6;4,16;16.07.2017;;Колготки тип 5 - Reebok
40;40;6;18,35;17.09.2017;;Рубашка тип 6 - Adidas
16,58;16,57;6;9,5;19.03.2017;;Шапка тип 1 - Nike
9,06;9,07;6;2,31;19.03.2017;;Шлёпки тип 1 - Puma
16,58;16,57;6;9,5;04.06.2017;;Шапка тип 1 - Nike
115,76;115,75;6;57,3;04.06.2017;;Кроссовки тип 3 - Adidas
11,27;11,29;6;5,88;04.06.2017;;Колготки тип 7 - Reebok
58,81;58,82;6;29,52;22.12.2017;;Рубашка тип 7 - Nike
22,76;22,75;6;12,37;22.12.2017;;Ремень тип 1 - Adidas
121,75;121,75;6;64,32;14.07.2017;;Туфли тип 3 - Adidas
20,1;20,11;6;10,1;14.07.2017;;Шапка тип 4 - Adidas
13,98;14;6;5,02;14.07.2017;;Шапка тип 6 - Puma
58,81;58,82;6;29,52;14.07.2017;;Рубашка тип 7 - Nike
11,49;11,5;6;5,14;14.07.2017;;Майка тип 4 - Nike
25,62;25,61;6;12,44;12.10.2017;;Колготки тип 7 - Adidas
15,96;15,96;6;8,64;12.10.2017;;Рубашка тип 10 - Adidas
32,67;32,68;6;15,74;31.01.2017;;Рубашка тип 1 - Adidas
82,74;82,75;6;45,13;31.01.2017;;Кроссовки тип 1 - Reebok
74,33;74,32;6;34,79;31.01.2017;;Штаны тип 2 - Adidas
15,43;15,43;6;8,29;31.01.2017;;Запонка тип 2 - Reebok
8,27;8,29;6;4,59;09.09.2017;;Запонка тип 2 - Nike
11,27;11,29;6;5,88;17.09.2017;;Колготки тип 7 - Reebok
47,28;47,29;6;24,11;23.07.2017;;Штаны тип 6 - Reebok
80,37;80,36;6;38,51;31.01.2017;;Кроссовки тип 5 - Reebok
19,59;19,57;6;7,87;31.01.2017;;Рубашка тип 12 - Puma
22,4;22,39;6;11,58;03.01.2017;;Футболка тип 5 - Adidas
19,35;19,36;6;9,88;03.01.2017;;Кепка тип 2 - Nike
64,95;64,93;6;35,02;03.01.2017;;Рубашка тип 9 - Adidas
24,51;24,5;6;13,37;27.12.2017;;Шлёпки тип 1 - Reebok
9,06;9,07;6;4,2;26.04.2017;;Шапка тип 2 - Adidas
175,64;175,64;6;85,1;26.04.2017;;Сапоги тип 1 - Reebok
238,79;238,79;6;117,58;05.08.2017;;Сапоги тип 3 - Reebok
8,96;8,96;6;3,96;05.08.2017;;Запонка тип 5 - Puma
21,92;21,93;6;11,28;05.08.2017;;Ремень тип 1 - Reebok
46,5;46,5;6;13,68;30.10.2017;;Штаны тип 4 - Puma
125,07;125,07;6;64,36;30.10.2017;;Кроссовки тип 4 - Reebok
47,84;47,86;6;22,66;30.10.2017;;Штаны тип 4 - Adidas
8,14;8,14;6;3,32;28.09.2017;;Запонка тип 1 - Puma
19,46;19,46;6;7,71;22.01.2017;;Штаны тип 11 - Puma
21,23;21,21;6;12,44;17.11.2017;;Футболка тип 4 - Nike
13,76;13,75;6;6,11;17.11.2017;;Футболка тип 2 - Reebok
30,39;30,39;6;13,46;17.11.2017;;Рубашка тип 1 - Adidas
24,21;24,21;6;11,86;17.11.2017;;Шлёпки тип 2 - Adidas
105,38;105,39;6;41,02;13.09.2017;;Туфли тип 4 - Puma
8,04;8,04;6;3,65;13.09.2017;;Шапка тип 1 - Adidas
12,92;12,93;6;6,95;13.09.2017;;Рубашка тип 10 - Nike
11,53;11,54;6;5,71;19.12.2017;;Шапка тип 5 - Adidas
73,33;73,32;6;42,05;19.12.2017;;Рубашка тип 4 - Nike
25,69;25,68;6;11,73;19.12.2017;;Запонка тип 3 - Reebok
13;13;6;7,04;19.12.2017;;Футболка тип 7 - Adidas
28,47;28,46;6;15,29;08.03.2017;;Колготки тип 7 - Adidas
196,03;196,04;6;78,25;19.12.2017;;Туфли тип 4 - Reebok
53,33;53,32;6;24,54;20.05.2017;;Штаны тип 7 - Reebok
7,8;7,79;6;3,4;20.05.2017;;Шапка тип 1 - Adidas
10,64;10,64;6;4,07;25.10.2017;;Запонка тип 7 - Adidas
60,68;60,68;6;34,25;25.10.2017;;Рубашка тип 9 - Nike
34,8;34,79;6;18,84;07.04.2017;;Штаны тип 12 - Adidas
3,35;3,36;6;1,81;28.07.2017;;Мячик тип 1 - Reebok
11,06;11,07;6;5,42;27.05.2017;;Футболка тип 1 - Reebok
21,23;21,21;6;12,44;27.05.2017;;Футболка тип 4 - Nike
119,24;119,25;6;56,81;27.05.2017;;Кроссовки тип 1 - Adidas
15,75;15,75;6;8,29;27.05.2017;;Ремень тип 2 - Reebok
10,73;10,71;6;5,34;27.05.2017;;Шлёпки тип 3 - Adidas
26,24;26,25;6;11,6;22.12.2017;;Рубашка тип 11 - Puma
22,48;22,46;6;12,37;22.12.2017;;Ремень тип 4 - Nike
12,38;12,39;6;3,17;22.12.2017;;Штаны тип 3 - Puma
207,49;207,5;6;77,81;01.02.2017;;Сапоги тип 4 - Puma
23,18;23,18;6;9,25;04.08.2017;;Запонка тип 3 - Puma
12,72;12,71;6;6,26;04.08.2017;;Футболка тип 6 - Reebok
26,24;26,25;6;11,6;21.11.2017;;Рубашка тип 11 - Puma
16,41;16,39;6;7,37;27.11.2017;;Шапка тип 3 - Reebok
31,75;31,75;6;12,39;09.07.2017;;Рубашка тип 4 - Puma
70,25;70,25;6;32,07;13.07.2017;;Кроссовки тип 6 - Reebok
19,21;19,21;6;10,21;16.04.2017;;Рубашка тип 2 - Reebok
22,01;22;6;8,11;16.04.2017;;Футболка тип 3 - Puma
17,6;17,61;6;8,14;01.07.2017;;Кепка тип 2 - Nike
11,96;11,96;6;6;24.06.2017;;Футболка тип 7 - Adidas
47,61;47,61;6;25,97;24.06.2017;;Рубашка тип 6 - Adidas
80,37;80,36;6;38,51;18.10.2017;;Кроссовки тип 5 - Reebok
9,48;9,5;6;3,2;27.05.2017;;Шапка тип 7 - Adidas
27,95;27,96;6;15,45;27.05.2017;;Запонка тип 3 - Nike
19,17;19,18;6;11,31;27.05.2017;;Ремень тип 2 - Nike
238,79;238,79;6;117,58;27.05.2017;;Сапоги тип 3 - Reebok
254,61;254,61;6;132,79;27.05.2017;;Сапоги тип 4 - Adidas
19,17;19,18;6;11,31;27.05.2017;;Ремень тип 2 - Nike
78,96;78,96;6;36,96;27.05.2017;;Штаны тип 4 - Reebok
127,96;127,96;6;67,31;09.03.2017;;Туфли тип 4 - Adidas
15,34;15,32;6;7,48;09.03.2017;;Ремень тип 2 - Nike
63,66;63,64;6;31,77;09.03.2017;;Кроссовки тип 4 - Nike
9,39;9,39;6;4,17;09.03.2017;;Запонка тип 5 - Reebok
148,39;148,39;6;63,46;09.03.2017;;Туфли тип 2 - Reebok
255,75;255,75;6;121,15;09.03.2017;;Сапоги тип 4 - Reebok
12,27;12,25;6;6,48;09.03.2017;;Штаны тип 10 - Reebok
11,24;11,25;6;2,34;15.08.2017;;Шапка тип 3 - Puma
41,38;41,39;6;20,77;15.08.2017;;Штаны тип 10 - Nike
44,46;44,46;6;19,96;18.07.2017;;Рубашка тип 7 - Reebok
16,3;16,29;6;8,44;18.07.2017;;Ремень тип 2 - Nike
10,62;10,61;6;4,05;08.11.2017;;Футболка тип 4 - Puma
11,83;11,82;6;5,43;08.11.2017;;Футболка тип 6 - Adidas
56,39;56,39;6;21,32;08.11.2017;;Кроссовки тип 2 - Puma
74,12;74,11;6;37,58;08.11.2017;;Кроссовки тип 2 - Adidas
135,25;135,25;6;54,36;30.11.2017;;Туфли тип 1 - Puma
18,43;18,43;6;9,4;30.11.2017;;Шапка тип 3 - Reebok
10,53;10,54;6;3,78;07.10.2017;;Шлёпки тип 1 - Puma
20,7;20,71;6;9,34;07.10.2017;;Футболка тип 3 - Adidas
66,79;66,79;6;29,69;07.10.2017;;Штаны тип 10 - Puma
45,05;45,04;6;17,23;25.05.2017;;Рубашка тип 5 - Adidas
13,11;13,11;6;6,9;16.08.2017;;Футболка тип 4 - Reebok
38,57;38,57;6;16,92;16.08.2017;;Рубашка тип 6 - Adidas
22,29;22,29;6;9,94;18.11.2017;;Футболка тип 6 - Nike
57,89;57,89;6;29,92;18.11.2017;;Кроссовки тип 5 - Adidas
227,07;227,07;6;119,96;18.11.2017;;Сапоги тип 3 - Adidas
23,92;23,93;6;8,74;23.10.2017;;Рубашка тип 9 - Puma
33,92;33,93;6;18,67;23.10.2017;;Запонка тип 5 - Nike
24,58;24,57;6;11,36;23.10.2017;;Колготки тип 4 - Adidas
24,94;24,93;6;11,09;23.10.2017;;Колготки тип 6 - Adidas
55,16;55,18;6;28,77;09.09.2017;;Кроссовки тип 4 - Adidas
19,33;19,32;6;9,26;16.08.2017;;Шапка тип 8 - Nike
71,66;71,64;6;35,69;27.03.2017;;Штаны тип 4 - Nike
13,27;13,29;6;6,7;27.03.2017;;Шлёпки тип 1 - Nike
18,49;18,5;6;6,74;27.03.2017;;Штаны тип 11 - Puma
7,26;7,25;6;3,44;10.07.2017;;Шапка тип 6 - Reebok
13,65;13,64;6;6,62;10.07.2017;;Запонка тип 4 - Nike
64,95;64,93;6;35,02;10.04.2017;;Рубашка тип 9 - Adidas
3,84;3,86;6;1,84;10.04.2017;;Колготки тип 2 - Adidas
74,43;74,43;6;35,08;10.04.2017;;Штаны тип 3 - Adidas
14,16;14,14;6;7,48;10.04.2017;;Запонка тип 3 - Adidas
21,92;21,93;6;11,28;10.04.2017;;Ремень тип 1 - Reebok
64,89;64,89;6;34,28;10.04.2017;;Штаны тип 11 - Reebok
25,03;25,04;6;13,5;04.06.2017;;Футболка тип 5 - Reebok
14,22;14,21;6;7,76;27.12.2017;;Ремень тип 4 - Adidas
13,27;13,29;6;6,7;23.10.2017;;Шлёпки тип 1 - Nike
19,16;19,18;6;10,05;23.10.2017;;Колготки тип 6 - Nike
82,08;82,07;6;44,15;11.07.2017;;Штаны тип 6 - Nike
15,76;15,75;6;4,01;18.04.2017;;Штаны тип 11 - Puma
11,27;11,29;6;5,88;18.04.2017;;Колготки тип 7 - Reebok
19,31;19,32;6;9,56;18.04.2017;;Рубашка тип 9 - Reebok
113,46;113,46;6;55,92;17.03.2017;;Туфли тип 1 - Nike
59,78;59,79;6;28,32;17.03.2017;;Рубашка тип 4 - Reebok
23,2;23,21;6;10,52;04.01.2017;;Рубашка тип 8 - Adidas
58,57;58,57;6;26,67;30.10.2017;;Кроссовки тип 4 - Nike
14,76;14,75;6;6,87;30.10.2017;;Запонка тип 6 - Reebok
8,38;8,39;6;3,71;30.10.2017;;Майка тип 4 - Puma
63,65;63,64;6;33,72;30.10.2017;;Рубашка тип 9 - Adidas
5,65;5,64;6;2,97;30.10.2017;;Майка тип 3 - Adidas
17,18;17,18;6;8,51;30.10.2017;;Шлёпки тип 3 - Reebok
21,23;21,21;6;12,44;30.10.2017;;Футболка тип 4 - Nike
20,77;20,79;6;11,77;30.10.2017;;Запонка тип 7 - Nike
11,14;11,14;6;5,46;30.10.2017;;Штаны тип 2 - Reebok
81,25;81,25;6;47,79;30.10.2017;;Штаны тип 1 - Nike
13,06;13,07;6;5,74;30.10.2017;;Запонка тип 6 - Puma
15,75;15,75;6;8,29;30.10.2017;;Ремень тип 2 - Reebok
45,35;45,36;6;19,93;16.02.2017;;Кроссовки тип 2 - Reebok
204,26;204,25;6;84,55;16.02.2017;;Туфли тип 3 - Nike
94,68;94,68;6;48,9;26.07.2017;;Кроссовки тип 3 - Nike
23,18;23,18;6;9,25;26.07.2017;;Запонка тип 3 - Puma
19,71;19,71;6;7,92;26.07.2017;;Рубашка тип 6 - Puma
15,67;15,68;6;6,71;26.07.2017;;Колготки тип 3 - Adidas
14,36;14,36;6;7,04;15.11.2017;;Рубашка тип 10 - Adidas
5,68;5,68;6;1,93;15.11.2017;;Кепка тип 2 - Reebok
260,49;260,5;6;132,17;14.10.2017;;Сапоги тип 1 - Adidas
24,58;24,57;6;11,36;14.10.2017;;Колготки тип 4 - Adidas
6,76;6,75;6;1,97;01.03.2017;;Футболка тип 1 - Puma
51,58;51,57;6;26,5;01.03.2017;;Рубашка тип 6 - Nike
46,28;46,29;6;20,85;01.03.2017;;Кроссовки тип 2 - Reebok
8,25;8,25;6;4,32;01.03.2017;;Шапка тип 3 - Adidas
15,42;15,43;6;7,35;18.08.2017;;Футболка тип 3 - Reebok
12,11;12,11;6;7,15;24.12.2017;;Майка тип 1 - Nike
30,18;30,18;6;12,54;24.12.2017;;Рубашка тип 2 - Puma
15,48;15,46;6;8,16;30.01.2017;;Рубашка тип 10 - Adidas
12,55;12,54;6;5,23;30.01.2017;;Штаны тип 9 - Adidas
13,37;13,36;6;6,41;04.09.2017;;Шапка тип 7 - Reebok
15,29;15,29;6;6,36;04.09.2017;;Майка тип 3 - Nike
13,76;13,75;6;6,11;02.04.2017;;Футболка тип 2 - Reebok
38,46;38,46;6;15,46;02.04.2017;;Рубашка тип 7 - Puma
16,74;16,75;6;8,95;02.04.2017;;Шлёпки тип 2 - Reebok
16,97;16,96;6;5,54;02.04.2017;;Колготки тип 7 - Puma
30,55;30,54;6;9,48;02.04.2017;;Штаны тип 2 - Puma
167,58;167,57;6;98,9;02.04.2017;;Кроссовки тип 6 - Nike
12,11;12,11;6;7,15;02.04.2017;;Майка тип 1 - Nike
93,14;93,14;6;49,82;02.04.2017;;Сапоги тип 2 - Reebok
14;14;6;7,03;02.04.2017;;Шлёпки тип 1 - Adidas
119,24;119,25;6;56,81;02.04.2017;;Кроссовки тип 1 - Adidas
11,23;11,25;6;3,91;02.04.2017;;Запонка тип 6 - Puma
11,64;11,64;6;5,96;28.09.2017;;Ремень тип 2 - Adidas
13,87;13,86;6;4,98;03.05.2017;;Шапка тип 3 - Puma
6,76;6,75;6;3,61;06.06.2017;;Майка тип 1 - Reebok
15,61;15,61;6;7,61;12.09.2017;;Кепка тип 1 - Nike
7,03;7,04;6;3,03;30.12.2017;;Шапка тип 5 - Reebok
17,23;17,21;6;8,23;20.06.2017;;Рубашка тип 2 - Reebok
238,79;238,79;6;117,58;20.06.2017;;Сапоги тип 3 - Reebok
238,79;238,79;6;117,58;20.06.2017;;Сапоги тип 3 - Reebok
15,29;15,29;6;6,61;20.06.2017;;Шлёпки тип 3 - Reebok
46,41;46,43;6;22,88;20.06.2017;;Рубашка тип 11 - Nike
74,98;74,96;6;39,94;26.10.2017;;Штаны тип 1 - Reebok
24,94;24,93;6;11,09;22.09.2017;;Колготки тип 6 - Adidas
11,96;11,96;6;5,39;22.09.2017;;Запонка тип 7 - Adidas
9,7;9,71;6;4,7;15.05.2017;;Майка тип 4 - Reebok
187,9;187,89;6;80,65;04.07.2017;;Туфли тип 3 - Puma
55,37;55,36;6;26,97;02.12.2017;;Рубашка тип 7 - Adidas
7;7;6;2,54;02.12.2017;;Запонка тип 7 - Puma
19,41;19,39;6;10,01;03.09.2017;;Майка тип 3 - Reebok
22,76;22,75;6;12,37;03.09.2017;;Ремень тип 1 - Adidas
237,94;237,93;6;119,66;09.08.2017;;Сапоги тип 3 - Nike
15,27;15,29;6;6,09;09.08.2017;;Колготки тип 2 - Puma
76,6;76,61;6;28;12.04.2017;;Сапоги тип 6 - Puma
77,29;77,29;6;33,57;23.11.2017;;Кроссовки тип 6 - Adidas
8,8;8,79;6;3,41;23.11.2017;;Шлёпки тип 3 - Adidas
13,47;13,46;6;4,5;07.08.2017;;Шапка тип 4 - Puma
16,76;16,75;6;9,22;07.08.2017;;Ремень тип 3 - Nike
41,14;41,14;6;15,96;03.05.2017;;Штаны тип 4 - Adidas
55,83;55,82;6;29,3;03.05.2017;;Штаны тип 8 - Nike
2,99;3;6;1,67;10.09.2017;;Мячик тип 2 - Nike
135,25;135,25;6;54,36;10.09.2017;;Туфли тип 1 - Puma
187,9;187,89;6;80,65;10.09.2017;;Туфли тип 3 - Puma
75,18;75,18;6;32,07;10.09.2017;;Штаны тип 5 - Puma
27,95;27,96;6;15,45;10.09.2017;;Запонка тип 3 - Nike
57,89;57,89;6;29,92;10.09.2017;;Кроссовки тип 5 - Adidas
28,55;28,54;6;15,73;10.09.2017;;Штаны тип 9 - Nike
14,74;14,75;6;5,53;10.09.2017;;Штаны тип 3 - Puma
19,35;19,36;6;9,88;10.09.2017;;Кепка тип 2 - Nike
18,85;18,86;6;10,06;10.09.2017;;Шапка тип 4 - Nike
12,24;12,25;6;5,67;16.06.2017;;Колготки тип 3 - Reebok
18,45;18,46;6;9,66;01.05.2017;;Рубашка тип 3 - Reebok
15,43;15,43;6;8,29;23.11.2017;;Запонка тип 2 - Reebok
24,12;24,11;6;10,48;23.11.2017;;Колготки тип 5 - Puma
35,97;35,96;6;10,87;20.12.2017;;Кроссовки тип 5 - Puma
74,98;74,96;6;39,94;20.12.2017;;Штаны тип 1 - Reebok
13,58;13,57;6;5,72;20.12.2017;;Шапка тип 2 - Puma
11,67;11,68;6;6,24;20.12.2017;;Шапка тип 8 - Adidas
10,58;10,57;6;4,22;20.12.2017;;Штаны тип 12 - Puma
51,85;51,86;6;19,28;20.12.2017;;Кроссовки тип 4 - Puma
21,48;21,46;6;10,41;08.08.2017;;Рубашка тип 11 - Adidas
167,58;167,57;6;98,9;08.08.2017;;Кроссовки тип 6 - Nike
62,04;62,04;6;32,72;26.11.2017;;Рубашка тип 3 - Nike
11,64;11,64;6;5,96;30.07.2017;;Ремень тип 2 - Adidas
90,93;90,93;6;47,21;28.08.2017;;Кроссовки тип 6 - Adidas
1,99;2;6;0,88;28.08.2017;;Мячик тип 1 - Adidas
55,83;55,82;6;29,3;28.08.2017;;Штаны тип 8 - Nike
45,16;45,14;6;24,44;05.01.2017;;Штаны тип 10 - Adidas
35,17;35,18;6;14,57;05.01.2017;;Штаны тип 10 - Nike
34,73;34,71;6;17,62;22.05.2017;;Штаны тип 5 - Adidas
